".chain",".draw","min_dist","cvd_safe","min_deutan","min_protan","min_tritan","mean_chroma","lightness_spread","mean_L"
1,15,0.173503692780756,0.0371637934969937,0.0943675371642341,0.100666272884272,0.0371159018034186,0.104169419350915,0.866387856552123,0.642631270119019
1,16,0.282170813306127,0.075654392100349,0.127025703285287,0.0756371628297579,0.142363752757672,0.141847388114544,0.778383263737695,0.662166796554646
1,17,0.101032107086148,0.0201687869198309,0.0201776032269861,0.0205917306190458,0.0290126324391885,0.141955026985216,0.841202687635786,0.62591635558452
1,18,0.12929204924988,0.0474064868862855,0.0575958221344733,0.0473213046382652,0.0670401723752186,0.155276726880279,0.710070852163789,0.733733530291946
1,19,0.133384675094381,0.112354720817164,0.126542109540865,0.112231529256703,0.130874061779748,0.124808017678823,0.797871157406299,0.67951753752155
1,20,0.212782241647713,0.0585041672948459,0.0585350520582745,0.102264998747056,0.114203778489518,0.127756014419683,0.664132673005325,0.668626070028758
1,21,0.169663695363256,0.0368454999426004,0.0990682070078699,0.0368576980045917,0.0530918158999649,0.12699735592729,0.580059488274105,0.66936180276889
1,22,0.171182453936716,0.127034168429527,0.127062167207707,0.143140760616153,0.128898669668018,0.134668016735628,0.554451553255554,0.699640073508475
1,23,0.125602686144376,0.042918047453665,0.0451674141052969,0.0703685189351311,0.0429477564334703,0.11294718424151,0.489376209079276,0.675465191026756
1,24,0.139910210460621,0.0901698459768309,0.0952040668354971,0.113135087991006,0.0901682886500987,0.133498267938387,0.492729062915325,0.637225316373394
1,25,0.15768337849943,0.0163440383984655,0.0163817932316934,0.0552562239333839,0.0984446847622981,0.113281978732501,0.834724860351547,0.639727510641669
1,26,0.15768337849943,0.0163440383984655,0.0163817932316934,0.0552562239333839,0.0984446847622981,0.113281978732501,0.834724860351547,0.639727510641669
1,27,0.241538907102956,0.0969192482810754,0.125921676832428,0.0969056076455667,0.129209647020027,0.124597250085128,0.865677649303849,0.64056390015971
1,28,0.209842680537631,0.124774666969063,0.152545171552195,0.167545297917969,0.124709839047904,0.129879183842864,0.878066866753476,0.635135082297461
1,29,0.160323770707047,0.0402303295266813,0.1082434318591,0.0768886147982535,0.0402273436330843,0.125549117678609,0.896254655775711,0.671083102887309
1,30,0.160323770707047,0.0402303295266813,0.1082434318591,0.0768886147982535,0.0402273436330843,0.125549117678609,0.896254655775711,0.671083102887309
1,31,0.23665223053214,0.0631904049446929,0.0931776050649441,0.0837406520637419,0.0632059096800652,0.183075387628498,0.803173312970147,0.601305960566364
1,32,0.11245104776316,0.0479832238386071,0.0770377494188435,0.0479788820371489,0.0809595063909184,0.11549773741328,0.34484837251989,0.779569801301543
1,33,0.204747076859629,0.0655392433205434,0.0655961520957115,0.115006604480905,0.0731302430203708,0.116269086800923,0.696649729657314,0.658244245441204
1,34,0.241723246312339,0.0561640304634635,0.156987270241305,0.0890487922138797,0.0561523136069925,0.132341690863866,0.66297728098232,0.640908200400204
1,35,0.182395473481807,0.119679897443728,0.129282606545643,0.123779714219958,0.119709880156014,0.163459646568445,0.694722199343104,0.67874690815774
1,36,0.151861324157915,0.125486987775187,0.15802121903473,0.140719747026585,0.125527977978695,0.130333820074293,0.790462393696153,0.643206989431921
1,37,0.121967464597139,0.0571717753160722,0.0956145167424407,0.0910440623205909,0.0572224211252199,0.0844603021988402,0.66580737174782,0.691461166049679
1,38,0.121967464597139,0.0571717753160722,0.0956145167424407,0.0910440623205909,0.0572224211252199,0.0844603021988402,0.66580737174782,0.691461166049679
1,39,0.132350756743547,0.0482694217069793,0.0514494149088046,0.0659490157287087,0.0482814359977529,0.150636189996655,0.481720448975569,0.679232981778188
1,40,0.171745588168243,0.0650132466864893,0.0650684729589117,0.0969686698176028,0.102158915959474,0.169434608416854,0.705170593322336,0.688524532916737
1,41,0.105021451608775,0.0631978267719012,0.0703081343084933,0.0631879050659785,0.0638804156436871,0.118136447033039,0.782466135799332,0.595654066349531
1,42,0.176423586827219,0.0953259194108087,0.127965893620956,0.128588096358968,0.0952771540908085,0.131669732134649,0.574256123558956,0.665842793906309
1,43,0.176423586827219,0.0953259194108087,0.127965893620956,0.128588096358968,0.0952771540908085,0.131669732134649,0.574256123558956,0.665842793906309
1,44,0.17796712829639,0.0603746740863658,0.0603983918866453,0.105162184149199,0.130251696493618,0.124308458441273,0.670593478380035,0.568505992096182
1,45,0.157039436029012,0.03431296562525,0.0343137865100152,0.0851579786478829,0.0590466248229697,0.117649576760453,0.358558843288499,0.764032233570459
1,46,0.163880628013207,0.0683042204417747,0.0783044907809668,0.105986523426674,0.0683508505406026,0.119937987400105,0.604770006915655,0.706088762182654
1,47,0.183050246934322,0.0662203674092743,0.0662154440154341,0.130313248193921,0.0759488525903667,0.139491624541891,0.434460354221957,0.648613528718453
1,48,0.237035473365433,0.0609618870422286,0.061011991912805,0.0639319407129808,0.111353118014242,0.130102230150745,0.663544571426476,0.670668227439265
1,49,0.149675770790648,0.0651872435858875,0.0805363913106876,0.0651551968775477,0.120072972529766,0.138090284496436,0.578373244728718,0.656788903080256
1,50,0.124697559530566,0.0433250885434543,0.0433373029487039,0.109641670952034,0.126310586966746,0.112176802792087,0.610563578952682,0.64144640258048
1,51,0.175042446866576,0.0695449581703096,0.157207701993329,0.0695867038904626,0.140986827386766,0.1051027710778,0.541288446911071,0.6964014033758
1,52,0.130194799008563,0.0149549601690264,0.0149548797013899,0.04446700177055,0.0996564834562842,0.116481912931397,0.454439173611794,0.686333023044768
1,53,0.187172987501377,0.105438572549082,0.15574368581812,0.118013171802497,0.105419688949,0.149802012682647,0.5351208727417,0.591052448390219
1,54,0.125672113226267,0.0735703123720855,0.0862108095059417,0.105650803625364,0.0736222762355302,0.110498578546596,0.677734596644528,0.674919717099467
1,55,0.125672113226267,0.0735703123720855,0.0862108095059417,0.105650803625364,0.0736222762355302,0.110498578546596,0.677734596644528,0.674919717099467
1,56,0.0855949925992341,0.068560805808196,0.0685649288829072,0.0790503350077793,0.086484013668364,0.113542402304682,0.717911205697696,0.68665932445864
1,57,0.203792747288921,0.0564687698912588,0.0795401290146147,0.0837808691721464,0.0564299869073429,0.129281358507688,0.784652467000845,0.593390202076249
1,58,0.213429609679935,0.0912807496172069,0.0912789552700971,0.11478584754908,0.0965961969878545,0.119283155256851,0.62192127190722,0.725678772438291
1,59,0.1480942111103,0.0727693916786914,0.142442546738931,0.148130265260223,0.0727627621330084,0.134878202641096,0.503678973087087,0.718768983866069
1,60,0.187743626804647,0.0987892364646056,0.0987764918157607,0.143156091216143,0.117356232016266,0.134590234253324,0.877354449025139,0.641218370377363
1,61,0.0954227834568758,0.0707436751364852,0.0978613229142387,0.0766220161214572,0.0707400225891606,0.113738650746529,0.414083655755608,0.748417902102213
1,62,0.157699735838894,0.0797436007907985,0.141518374454461,0.148864032632716,0.0797451761666183,0.105847579234886,0.572376956354024,0.66596453910949
1,63,0.1610842751354,0.111324846723371,0.113230646703954,0.111205013602778,0.11450437186643,0.149235876321374,0.567120007693538,0.710863764648363
1,64,0.115558526128785,0.0232031883227802,0.0232114471109487,0.0649180313881685,0.0569731485687143,0.0931687644605769,0.532820680399549,0.691527360416822
